timestamp,high,low,open,close,volume,adj_close,ratio,absolute,avg_ratio
2012-01-03,14.73214340209961,14.60714340209961,14.621429443359375,14.686785697937012,302220800.0,12.57591724395752,0.446989501476681,0.06535625457763672,0.03611876542512282
2012-01-04,14.8100004196167,14.617142677307129,14.64285659790039,14.765713691711426,260022000.0,12.643499374389648,0.8390240865204633,0.12285709381103516,0.03611876542512282
2012-01-05,14.948213577270508,14.738213539123535,14.819643020629883,14.929642677307129,271269600.0,12.783870697021484,0.7422557785239469,0.1099996566772461,0.03611876542512282
2012-01-06,15.098214149475098,14.972143173217773,14.991786003112793,15.085714340209961,318292800.0,12.917511940002441,0.6265320027758222,0.09392833709716797,0.03611876542512282
2012-01-09,15.276785850524902,15.048213958740234,15.196429252624512,15.061785697937012,394024400.0,12.897021293640137,-0.8860210017050306,-0.1346435546875,0.03611876542512282
2012-01-10,15.214285850524902,15.053570747375488,15.211071014404297,15.115714073181152,258196400.0,12.943196296691895,-0.6268916970596298,-0.09535694122314453,0.03611876542512282
2012-01-11,15.101785659790039,14.975357055664062,15.09571361541748,15.091071128845215,215084800.0,12.922098159790039,-0.03075367412590673,-0.004642486572265625,0.03611876542512282
2012-01-12,15.103570938110352,14.95535659790039,15.081428527832031,15.049642562866211,212587200.0,12.88662052154541,-0.21076229554223516,-0.03178596496582031,0.03611876542512282
2012-01-13,15.016071319580078,14.952142715454102,14.989286422729492,14.993213653564453,226021600.0,12.838306427001953,0.026200252128118343,0.0039272308349609375,0.03611876542512282
2012-01-17,15.213929176330566,15.105713844299316,15.149999618530273,15.16785717010498,242897200.0,12.987847328186035,0.11787163052377306,0.01785755157470703,0.03611876542512282
2012-01-18,15.338213920593262,15.225000381469727,15.248571395874023,15.325357437133789,276791200.0,13.122712135314941,0.5035621978367264,0.07678604125976562,0.03611876542512282
2012-01-19,15.406070709228516,15.232500076293945,15.362500190734863,15.276785850524902,261738400.0,13.081120491027832,-0.5579452507454179,-0.08571434020996094,0.03611876542512282
2012-01-20,15.26785659790039,14.991070747375488,15.267499923706055,15.010713577270508,413974400.0,12.853288650512695,-1.6819148368675032,-0.2567863464355469,0.03611876542512282
2012-01-23,15.301786422729492,15.08214282989502,15.095356941223145,15.264642715454102,306062400.0,13.070723533630371,1.121442672009054,0.16928577423095703,0.03611876542512282
2012-01-24,15.182143211364746,14.983928680419922,15.182143211364746,15.014642715454102,547638000.0,12.856654167175293,-1.1032730595325984,-0.16750049591064453,0.03611876542512282
2012-01-25,16.230356216430664,15.84749984741211,16.229999542236328,15.952142715454102,958314000.0,13.659415245056152,-1.7119952841596984,-0.27785682678222656,0.03611876542512282
2012-01-26,16.028213500976562,15.82642936706543,16.01285743713379,15.879643440246582,323985200.0,13.597332000732422,-0.8319189589378595,-0.13321399688720703,0.03611876542512282
2012-01-27,16.01714324951172,15.848929405212402,15.869285583496094,15.974286079406738,299709200.0,13.67837142944336,0.6616586194645337,0.10500049591064453,0.03611876542512282
2012-01-30,16.21071434020996,15.90678596496582,15.918213844299316,16.17892837524414,379341200.0,13.853602409362793,1.6378378472292743,0.2607145309448242,0.03611876542512282
2012-01-31,16.365713119506836,16.18107032775879,16.27107048034668,16.3028564453125,391683600.0,13.959721565246582,0.19535263524433497,0.03178596496582031,0.03611876542512282
2012-02-01,16.392499923706055,16.269643783569336,16.37178611755371,16.292499542236328,270046000.0,13.950850486755371,-0.48428787639958426,-0.07928657531738281,0.03611876542512282
2012-02-02,16.327499389648438,16.213571548461914,16.282142639160156,16.25428581237793,186796400.0,13.918132781982422,-0.1710882124028821,-0.027856826782226562,0.03611876542512282
2012-02-03,16.428571701049805,16.270000457763672,16.332143783569336,16.417142868041992,286599600.0,14.057578086853027,0.5204404614547178,0.08499908447265625,0.03611876542512282
2012-02-06,16.606428146362305,16.364286422729492,16.37071418762207,16.570356369018555,249412800.0,14.18877124786377,1.2195080746534213,0.19964218139648438,0.03611876542512282
2012-02-07,16.77678680419922,16.59214210510254,16.616071701049805,16.743928909301758,316223600.0,14.337398529052734,0.7694791557975469,0.12785720825195312,0.03611876542512282
2012-02-08,17.028213500976562,16.774999618530273,16.803571701049805,17.0242862701416,407890000.0,14.577461242675781,1.3134979456659663,0.22071456909179688,0.03611876542512282
2012-02-09,17.741071701049805,17.162857055664062,17.170000076293945,17.61321449279785,884214800.0,15.081742286682129,2.5813303117909583,0.44321441650390625,0.03611876542512282
2012-02-10,17.77214241027832,17.448213577270508,17.534286499023438,17.622142791748047,631302000.0,15.089387893676758,0.5010542785958384,0.08785629272460938,0.03611876542512282
2012-02-13,17.993928909301758,17.75321388244629,17.840356826782227,17.950000762939453,517216000.0,15.370122909545898,0.6145837620950908,0.10964393615722656,0.03611876542512282
2012-02-14,18.198570251464844,17.928571701049805,18.023571014404297,18.19499969482422,460398400.0,15.579912185668945,0.9511360444770762,0.17142868041992188,0.03611876542512282
2012-02-15,18.796070098876953,17.746070861816406,18.36642837524414,17.773929595947266,1506120000.0,15.219364166259766,-3.225988021141313,-0.592498779296875,0.03611876542512282
2012-02-16,18.03178596496582,17.379642486572266,17.553571701049805,17.936071395874023,944552000.0,15.358199119567871,2.179041971277806,0.38249969482421875,0.03611876542512282
2012-02-17,18.1346435546875,17.867856979370117,17.96821403503418,17.932857513427734,535805200.0,15.355443954467773,-0.19677259819761522,-0.03535652160644531,0.03611876542512282
2012-02-21,18.387500762939453,18.00428581237793,18.10285758972168,18.387500762939453,605595200.0,15.744745254516602,1.5723659748579486,0.28464317321777344,0.03611876542512282
2012-02-22,18.410356521606445,18.18107032775879,18.32428550720215,18.322856903076172,483302400.0,15.689393043518066,-0.007796233721719006,-0.0014286041259765625,0.03611876542512282
2012-02-23,18.493928909301758,18.196428298950195,18.395713806152344,18.4424991607666,568027600.0,15.791841506958008,0.2543274759939498,0.04678535461425781,0.03611876542512282
2012-02-24,18.674999237060547,18.522857666015625,18.559642791748047,18.657499313354492,415072000.0,15.975939750671387,0.5272543372976666,0.09785652160644531,0.03611876542512282
2012-02-27,18.875,18.43857192993164,18.618213653564453,18.777143478393555,547582000.0,16.078386306762695,0.85362552920685,0.15892982482910156,0.03611876542512282
2012-02-28,19.12178611755371,18.780357360839844,18.855714797973633,19.12178611755371,600387200.0,16.373497009277344,1.4110911330111549,0.2660713195800781,0.03611876542512282
2012-02-29,19.5575008392334,19.132143020629883,19.341428756713867,19.37285614013672,952011200.0,16.58847999572754,0.16248739334700066,0.03142738342285156,0.03611876542512282
2012-03-01,19.578929901123047,19.241785049438477,19.577499389648438,19.445356369018555,683270000.0,16.650564193725586,-0.6749739484081055,-0.1321430206298828,0.03611876542512282
2012-03-02,19.5285701751709,19.375713348388672,19.437143325805664,19.470714569091797,431712400.0,16.672277450561523,0.17271696114707377,0.03357124328613281,0.03611876542512282
2012-03-05,19.5528564453125,18.78571319580078,19.479286193847656,19.04142951965332,809124400.0,16.3046875,-2.2478065666114024,-0.43785667419433594,0.03611876542512282
2012-03-06,19.06035614013672,18.43642807006836,18.7021427154541,18.937856674194336,810238800.0,16.216007232666016,1.2603580366513691,0.23571395874023438,0.03611876542512282
2012-03-07,19.20642852783203,18.689285278320312,19.171428680419922,18.953214645385742,798520800.0,16.229156494140625,-1.138225213528531,-0.2182140350341797,0.03611876542512282
2012-03-08,19.392499923706055,19.00428581237793,19.096071243286133,19.356786727905273,516457200.0,16.574722290039062,1.3652833679639937,0.2607154846191406,0.03611876542512282
2012-03-09,19.562143325805664,19.396785736083984,19.436071395874023,19.47035789489746,418919200.0,16.671972274780273,0.17640652951458077,0.0342864990234375,0.03611876542512282
2012-03-12,19.71428680419922,19.53571319580078,19.606428146362305,19.71428680419922,407282400.0,16.880834579467773,0.5501188540398456,0.10785865783691406,0.03611876542512282
2012-03-13,20.292142868041992,19.84821319580078,19.91214370727539,20.28928565979004,690855200.0,17.373201370239258,1.8940298847725288,0.37714195251464844,0.03611876542512282
2012-03-14,21.239999771118164,20.549999237060547,20.644643783569336,21.056428909301758,1418844000.0,18.030075073242188,1.9946342017301046,0.4117851257324219,0.03611876542512282
2012-03-15,21.42892837524414,20.662500381469727,21.414642333984375,20.912857055664062,1159718000.0,17.907142639160156,-2.3431877614131094,-0.5017852783203125,0.03611876542512282
2012-03-16,21.042856216430664,20.64285659790039,20.882856369018555,20.9132137298584,825487600.0,17.90744400024414,0.14536977271404983,0.03035736083984375,0.03611876542512282
2012-03-19,21.491785049438477,21.037500381469727,21.370357513427734,21.467857360839844,901236000.0,18.382375717163086,0.4562387285792802,0.09749984741210938,0.03611876542512282
2012-03-20,21.674999237060547,21.124286651611328,21.41107177734375,21.641429901123047,816662000.0,18.531005859375,1.07588319807069,0.23035812377929688,0.03611876542512282
2012-03-21,21.77321434020996,21.47892951965332,21.52642822265625,21.51785659790039,644042000.0,18.42519187927246,-0.039819075729608806,-0.008571624755859375,0.03611876542512282
2012-03-22,21.58928680419922,21.26892852783203,21.349285125732422,21.405000686645508,623870800.0,18.328548431396484,0.260971552841044,0.05571556091308594,0.03611876542512282
2012-03-23,21.492856979370117,21.22857093811035,21.44607162475586,21.287500381469727,430488800.0,18.227933883666992,-0.7393952890798385,-0.1585712432861328,0.03611876542512282
2012-03-26,21.683929443359375,21.259286880493164,21.421070098876953,21.6778564453125,595742000.0,18.562191009521484,1.1987559223243915,0.2567863464355469,0.03611876542512282
2012-03-27,22.010000228881836,21.645000457763672,21.6492862701416,21.945714950561523,607129600.0,18.79155921936035,1.3692307299236568,0.2964286804199219,0.03611876542512282
2012-03-28,22.194643020629883,21.796785354614258,22.084999084472656,22.057857513427734,655460400.0,18.8875789642334,-0.1228959573016435,-0.027141571044921875,0.03611876542512282
2012-03-29,22.020000457763672,21.686786651611328,21.885000228881836,21.78071403503418,608238400.0,18.650266647338867,-0.47651904389760436,-0.10428619384765625,0.03611876542512282
2012-03-30,21.805713653564453,21.354999542236328,21.741785049438477,21.412500381469727,731038000.0,18.334976196289062,-1.5145245306215296,-0.32928466796875,0.03611876542512282
2012-04-02,22.098928451538086,21.442142486572266,21.493928909301758,22.093929290771484,598351600.0,18.918466567993164,2.791487698696487,0.6000003814697266,0.03611876542512282
