timestamp,high,low,open,close,volume,adj_close,ratio,absolute,avg_ratio
2014-09-17,468.17401123046875,452.4219970703125,465.864013671875,457.3340148925781,21056800,457.3340148925781,-1.8310061582272943,-8.529998779296875,0.24090687368946753
2014-09-18,456.8599853515625,413.10400390625,456.8599853515625,424.44000244140625,34483200,424.44000244140625,-7.0962623012843755,-32.41998291015625,0.24090687368946753
2014-09-19,427.8349914550781,384.5320129394531,424.1029968261719,394.7959899902344,37919700,394.7959899902344,-6.910351272040088,-29.3070068359375,0.24090687368946753
2014-09-20,423.2959899902344,389.88299560546875,394.6730041503906,408.90399169921875,36863600,408.90399169921875,3.605766647116657,14.230987548828125,0.24090687368946753
2014-09-21,412.4259948730469,393.1809997558594,408.0849914550781,398.8210144042969,26580100,398.8210144042969,-2.2701097185048096,-9.26397705078125,0.24090687368946753
2014-09-22,406.9159851074219,397.1300048828125,399.1000061035156,402.1520080566406,24127600,402.1520080566406,0.7647210990854744,3.052001953125,0.24090687368946753
2014-09-23,441.5570068359375,396.1969909667969,402.0920104980469,435.7909851074219,45099500,435.7909851074219,8.380911266462155,33.698974609375,0.24090687368946753
2014-09-24,436.11199951171875,421.1319885253906,435.7510070800781,423.2049865722656,30627700,423.2049865722656,-2.8791718903605226,-12.5460205078125,0.24090687368946753
2014-09-25,423.5199890136719,409.4679870605469,423.156005859375,411.5740051269531,26814400,411.5740051269531,-2.7370521916380066,-11.582000732421875,0.24090687368946753
2014-09-26,414.93798828125,400.0090026855469,411.4289855957031,404.42498779296875,21460800,404.42498779296875,-1.7023588633633506,-7.003997802734375,0.24090687368946753
2014-09-27,406.62298583984375,397.37200927734375,403.5559997558594,399.5199890136719,15029300,399.5199890136719,-1.000111693204705,-4.0360107421875,0.24090687368946753
2014-09-28,401.0169982910156,374.3320007324219,399.47100830078125,377.1809997558594,23613300,377.1809997558594,-5.579881413606526,-22.290008544921875,0.24090687368946753
2014-09-29,385.21099853515625,372.239990234375,376.9280090332031,375.4670104980469,32497700,375.4670104980469,-0.3876067843574746,-1.46099853515625,0.24090687368946753
2014-09-30,390.97698974609375,373.4429931640625,376.0880126953125,386.9440002441406,34707300,386.9440002441406,2.886555056893849,10.855987548828125,0.24090687368946753
2014-10-01,391.3789978027344,380.7799987792969,387.427001953125,383.614990234375,26229400,383.614990234375,-0.9839303144934687,-3.81201171875,0.24090687368946753
2014-10-02,385.49700927734375,372.9460144042969,383.9880065917969,375.0719909667969,21777700,375.0719909667969,-2.3219515901386676,-8.916015625,0.24090687368946753
2014-10-03,377.69500732421875,357.8590087890625,375.1809997558594,359.5119934082031,30901200,359.5119934082031,-4.176385893169565,-15.66900634765625,0.24090687368946753
2014-10-04,364.48699951171875,325.885986328125,359.8919982910156,328.8659973144531,47236500,328.8659973144531,-8.620919921502194,-31.0260009765625,0.24090687368946753
2014-10-05,341.8009948730469,289.2959899902344,328.9159851074219,320.510009765625,83308096,320.510009765625,-2.5556603273785967,-8.405975341796875,0.24090687368946753
2014-10-06,345.1340026855469,302.55999755859375,320.3890075683594,330.0790100097656,79011800,330.0790100097656,3.024449095476147,9.69000244140625,0.24090687368946753
2014-10-07,339.24700927734375,320.48199462890625,330.5840148925781,336.18701171875,49199900,336.18701171875,1.6948783285823863,5.602996826171875,0.24090687368946753
2014-10-08,354.364013671875,327.18798828125,336.1159973144531,352.94000244140625,54736300,352.94000244140625,5.005416362617646,16.824005126953125,0.24090687368946753
2014-10-09,382.72601318359375,347.68701171875,352.74798583984375,365.0260009765625,83641104,365.0260009765625,3.4806761851485866,12.27801513671875,0.24090687368946753
2014-10-10,375.0669860839844,352.9630126953125,364.68701171875,361.56201171875,43665700,361.56201171875,-0.8568991764395572,-3.125,0.24090687368946753
2014-10-11,367.1910095214844,355.95098876953125,361.36199951171875,362.29901123046875,13345200,362.29901123046875,0.25930001494792293,0.93701171875,0.24090687368946753
2014-10-12,379.4330139160156,356.1440124511719,362.6059875488281,378.54901123046875,17552800,378.54901123046875,4.396789967372989,15.943023681640625,0.24090687368946753
2014-10-13,397.22601318359375,368.8970031738281,377.9209899902344,390.41400146484375,35221400,390.41400146484375,3.3057204562605,12.493011474609375,0.24090687368946753
2014-10-14,411.697998046875,391.3240051269531,391.6919860839844,400.8699951171875,38491500,400.8699951171875,2.343169980310812,9.178009033203125,0.24090687368946753
2014-10-15,402.22698974609375,388.7659912109375,400.9549865722656,394.77301025390625,25267100,394.77301025390625,-1.5418130526842004,-6.181976318359375,0.24090687368946753
2014-10-16,398.8070068359375,373.07000732421875,394.51800537109375,382.5559997558594,26990000,382.5559997558594,-3.0320556862753594,-11.962005615234375,0.24090687368946753
2014-10-17,385.4779968261719,375.3890075683594,382.7560119628906,383.75799560546875,13600700,383.75799560546875,0.26178129441772696,1.001983642578125,0.24090687368946753
2014-10-18,395.1579895019531,378.97100830078125,383.97601318359375,391.4419860839844,11416800,391.4419860839844,1.9443852334653142,7.465972900390625,0.24090687368946753
2014-10-19,393.9389953613281,386.4570007324219,391.2539978027344,389.5459899902344,5914570,389.5459899902344,-0.43654705692263807,-1.7080078125,0.24090687368946753
2014-10-20,390.0840148925781,378.25201416015625,389.2309875488281,382.8450012207031,16419000,382.8450012207031,-1.6406675039776715,-6.385986328125,0.24090687368946753
2014-10-21,392.64599609375,380.8340148925781,382.4209899902344,386.4750061035156,14188900,386.4750061035156,1.0600924686128694,4.05401611328125,0.24090687368946753
2014-10-22,388.57598876953125,382.2489929199219,386.1180114746094,383.1579895019531,11641300,383.1579895019531,-0.7666106953549607,-2.96002197265625,0.24090687368946753
2014-10-23,385.0480041503906,356.4469909667969,382.9620056152344,358.4169921875,26456900,358.4169921875,-6.409255505204082,-24.545013427734375,0.24090687368946753
2014-10-24,364.3450012207031,353.30499267578125,358.59100341796875,358.3450012207031,15585700,358.3450012207031,-0.06860244538229204,-0.246002197265625,0.24090687368946753
2014-10-25,359.8609924316406,342.87701416015625,358.6109924316406,347.27099609375,18127500,347.27099609375,-3.162199870393623,-11.339996337890625,0.24090687368946753
2014-10-26,359.22100830078125,343.9309997558594,347.48699951171875,354.7040100097656,11272500,354.7040100097656,2.076915253862177,7.217010498046875,0.24090687368946753
2014-10-27,358.6319885253906,349.8089904785156,354.7770080566406,352.989013671875,13033000,352.989013671875,-0.503976961348118,-1.787994384765625,0.24090687368946753
2014-10-28,359.9840087890625,352.6789855957031,353.2149963378906,357.6180114746094,7845880,357.6180114746094,1.2465538503089946,4.40301513671875,0.24090687368946753
2014-10-29,357.8330078125,335.3429870605469,357.0889892578125,335.59100341796875,18192700,335.59100341796875,-6.0203440841247975,-21.49798583984375,0.24090687368946753
2014-10-30,350.9129943847656,335.0719909667969,335.7090148925781,345.30499267578125,30177900,345.30499267578125,2.858421239082214,9.595977783203125,0.24090687368946753
2014-10-31,348.0450134277344,337.1419982910156,345.0090026855469,338.3210144042969,12545400,338.3210144042969,-1.9384967433286555,-6.68798828125,0.24090687368946753
2014-11-01,340.52899169921875,321.05499267578125,338.6499938964844,325.7489929199219,16677200,325.7489929199219,-3.809538227987084,-12.9010009765625,0.24090687368946753
2014-11-02,329.04998779296875,320.6260070800781,326.07501220703125,325.8919982910156,8603620,325.8919982910156,-0.05612632344223481,-0.183013916015625,0.24090687368946753
2014-11-03,334.00201416015625,325.4809875488281,325.5690002441406,327.5539855957031,12948500,327.5539855957031,0.6096972838550295,1.9849853515625,0.24090687368946753
2014-11-04,331.7669982910156,325.0769958496094,327.1610107421875,330.49200439453125,15655500,330.49200439453125,1.0181511680707793,3.33099365234375,0.24090687368946753
2014-11-05,343.3689880371094,330.6830139160156,330.6830139160156,339.4859924316406,19817200,339.4859924316406,2.6620594784649914,8.802978515625,0.24090687368946753
2014-11-06,352.96600341796875,338.42401123046875,339.4580078125,349.2900085449219,18797000,349.2900085449219,2.8963820284518347,9.832000732421875,0.24090687368946753
2014-11-07,352.73199462890625,341.7760009765625,349.8179931640625,342.4150085449219,16834200,342.4150085449219,-2.116238948197462,-7.402984619140625,0.24090687368946753
2014-11-08,347.0320129394531,342.15399169921875,342.15399169921875,345.4880065917969,8535470,345.4880065917969,0.9744194057244833,3.334014892578125,0.24090687368946753
2014-11-09,363.6260070800781,344.2550048828125,345.3760070800781,363.2640075683594,24205600,363.2640075683594,5.179282903729262,17.88800048828125,0.24090687368946753
2014-11-10,374.8160095214844,357.5610046386719,362.2650146484375,366.92401123046875,30450100,366.92401123046875,1.2860741152585777,4.65899658203125,0.24090687368946753
2014-11-11,371.30999755859375,363.7349853515625,365.85699462890625,367.69500732421875,15838900,367.69500732421875,0.5023855556395256,1.8380126953125,0.24090687368946753
2014-11-12,429.7179870605469,367.9849853515625,367.9849853515625,423.5610046386719,45783200,423.5610046386719,15.102795358352354,55.576019287109375,0.24090687368946753
2014-11-13,457.0929870605469,401.12298583984375,427.27301025390625,420.7349853515625,58945000,420.7349853515625,-1.5301750275446933,-6.53802490234375,0.24090687368946753
2014-11-14,419.25201416015625,384.78900146484375,418.4169921875,397.8179931640625,29589200,397.8179931640625,-4.923078987721112,-20.5989990234375,0.24090687368946753
2014-11-15,405.52801513671875,371.00799560546875,399.6499938964844,376.13299560546875,15727500,376.13299560546875,-5.884398511240037,-23.516998291015625,0.24090687368946753
2014-11-16,390.79901123046875,374.60198974609375,374.7300109863281,387.8819885253906,11905600,387.8819885253906,3.509720906645597,13.1519775390625,0.24090687368946753
